ID,description,subject,title,runtime
hpnh0063,Lorillard tobacco goes over their profits and losses from sales and settlements with the state.,tobacco; cigarette; profit; lawsuit;,Lorillard Tobacco company consumer report,00:31:14
hqgl0191,News report on cigarette filters. It was found that not all cigarettes are the same and that the amount of toxins inhaled is dependent on the filter.,tobacco; cigarette; filter; toxin; nicotine;,LOW TAR LOW & NICOTINE CIGARETTES,00:01:18
hqgp0190,Smoking health committee does not recognize the surgeon generals report and will use their own research in the name of health on cigarettes.,tobacco; cigarette; health;,Video NBC Smoking and Health Clip,00:01:42
hqwc0072,home appliances are found to be flamable and dangerous.,tobacco; cigarette; fumes;,Inside edition-health risks,00:21:35
hrgp0190,Geico insurance ad,tobacco; cigarette; ,Video - Geico Commercial,00:00:25
hsbg0182,error code 224003,tobacco; cigarette; ,"MARLBORO CAMP LEO ""SANITIZED""",
hsvk0086,People are upset that smoking is being banned in some places while others are upset that there aren't any bans. People are skeptical about the surgeon general’s report.,tobacco; cigarette; lungs; health; toxin;,SMOKING WAR CBS ,00:30:21
htfb0183,error code 224003,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PHILIP MORRIS,
htgb0039,"Compilation of camel cigarette ads. Claims camel to be the best because of flavor, quality, and relief.",tobacco; cigarette; quality; flavor; taste;,Camel Cigarettes ads,00:25:19
htwb0044,Marlboro advertisement for cigarette product.,tobacco; cigarette; advertising; ,MARLBORO COUNTRY DANCE,
hxdh0182,error code 224003,tobacco; cigarette; ,"CLIENT - PHILIP MORRIS, TITLE 'FOLLOW THE LEADER.' :30.",
hxgb0191,Marlboro advertisement for cigarette product.,tobacco; cigarette; flavor;,MARLBORO ad,00:00:50
hxhb0039,Advertisement for winston cigarettes,tobacco; cigarette; relief; quality;,Winston cigarette ad,00:03:55
hygl0191,"Cullman claims that pregnant women who smoke are likely to have smaller babies, but he claims that smoking does not affect the babies health.",tobacco; cigarette; baby; health;,Cullman on Face the Nation,00:00:23
hygp0190,Phillip Morris cigarettes ad.,tobacco; cigarette; ,Racket Squad video,00:01:23
hyhk0146,Tobacco companies debate whether or not the tax on cigarettes is right. They also debate on whether or not the taxes are being used properly as they are being used to fund ads to deter kids from smoking.,tobacco; cigarette; tax; children;,"THE TOBACCO INSTITUTE; CROSSFIRE; CNN-TV; WASHINGTON, D.C",00:21:55
hyhv0183,error code 224003,tobacco; cigarette; ,920000 MARLBORO ADVENTURE TEAM PHILIP MORRIS SALES VIDEO,
hywh0182,error code 224003,tobacco; cigarette; ,ARCHIVE LOCATION VARIANCE SHEET,
hywv0183,error code 224003,tobacco; cigarette; ,PHILIP MORRIS COMPANIES INC. GEOFFREY BIBLE ADDRESS TO EMPLOYEES WITH JAMES MORGAN INTRODUCTION,
hzdv0183,error code 224003,tobacco; cigarette; ,LEO BURNETT COMPANY MARLBORO - ES430E MARLBORO RACING SCHOOL - GET A RIDE 1:07 AVID OUTPUT 990204,
hzgb0039,It is debated whether or not tobacco needs to be regulated. If tobacco should be taxed why and why not.,tobacco; cigarette; tax; profit; regulation;,"CATO CONFERENCE, THE POLITICS OF TOBACCO.",00:30:26
hzgp0190,Cullman does not believe that cigarettes are hazardous.,tobacco; cigarette; health;,"Video Face the Nation, ""We do not believe that...""",00:00:10
hzhh0257,Deposition of Ginger Collier in RE: National Prescription Opiate Litigation; in 6 parts. Ginger Collier talks about her role in opioid sales.,lawsuit; legal activity; litigation; opioids; sales; marketing; ,"Deposition of Ginger Collier, Senior Director of Marketing for Specialty Generics",01:03:03
hzwb0044,News report on a music tour that is sponsored my Marlboro cigarettes.,tobacco; cigarette; ads;,MARLBORO MUSIC MILITARY TOUR,00:21:54
jfhb0039,"Las Vegas focus group discusses a new smokeless cigarette. They question whether or not the taste, ash, and quality is the same as a normal cigarette.",tobacco; cigarette; taste; smokeless; ash,Las Vegas cigarette focus group,00:19:13
jfxh0257,Deposition of Hugh O'Neill in RE: National Prescription Opiate Litigation; in 3 parts. Hugh O'Neill gives tells what his role was in the operations of opioid production.,lawsuit; legal activity; litigation; opioids; sales; marketing;,"Deposition of Hugh O Neill, Executive Vice President and Chief Commercial Officer",01:01:00
jgcw0111,Firework show.,tobacco; cigarette;,MERIT HARBOR LIGHTS,00:04:35
jgfk0146,Smokers are forced to pay higher insurance because most of their issues are their own fault.,tobacco; cigarette; cost; insurance;,DR. RICHARD WAGNER - SMOKING,00:03:17
jghb0039,RJ Reynolds tobacco goes over how they prevent youth from getting cigarettes and why they are against the taxes on cigarettes.,tobacco; cigarette; taxes; youth; protest;,RJ Reynolds tobacco on taxing cigarettes,00:30:43
jghj0223,Philip Morris tobacco gives their view on why they shouldn't be under investigation.,tobacco; cigarette; investigation; health; smoke;,PHILIP MORRIS COMPANIES FDA charges,00:43:59
jgxh0257,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 5 parts. Kevin Webb tells about his operations at Mallinckrodt.,lawsuit; legal activity; litigation; opioids; sales; marketing; ,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",01:21:05
jhdc0072,Racecar driving footage.,tobacco; cigarette; ad;,Race with Post Race Footage & Gil Highlight Montage,01:57:00
jhfk0146,CBS news report on the effects of smoking on pregnant women.,tobacco; cigarette; youth; smoke; pregnancy;,TOBACCO INSTITUTE; CBS EVENING NEWS; ,00:04:25
jhgb0191,Marlboro advertisement for cigarette product.,tobacco; cigarette; filter; flavor;,MARLBORO cigarettes ad,00:00:31
jhhb0039,RJ Reynolds tobacco president goes over the projected sales for the year 1992. He also goes over how they've spread internationally and how they've cut down taxes everywhere.,tobacco; cigarette; taxes; sales; profit;,RJ Reynolds TOBACCO INTERNATIONAL PRESIDENT'S MESSAGE,00:16:26
jhhh0100,"Compilation of camel cigarette ads. Claims camel to be the best because of flavor, quality, and relief.",tobacco; cigarette; taste; flavor; quality; relief;,CAMEL TELEVISION COMMERCIALS,00:22:28
jhkv0183,error code 224003,tobacco; cigarette; ,HISPANIC PARENT TV,
jhnl0094,RJ Reynolds tries to stop the ban of cigarettes. They start a protest at Washington to stop the ban.,tobacco; cigarette; nicotine; addiction; health; unhealthy;,RJ Reynolds on the smoking ban,00:16:36
jhwm0256,Clip from an interview with a physician after attending a presentation on prescription opioids.,opioids; physician interview; constipation; sales and marketing,S[1].F. Tolerability- Constipation [PCP Interview],00:01:17
jjhb0039,"RJ Reynolds smokeless cigarette produces less toxins, less nicotine, and less tar.",tobacco; cigarette; tar; toxins; nicotine; smoke;,CNN report on RJ Reynolds smokeless cigarette,00:27:54
jjhv0183,error code 224003,tobacco; cigarette;,"PHILIP MORRIS / YOUNG & RUBICAM YOUTH SMOKING PREVENTION ( TITLES ONLY) 1. ""BUS"" 2. ""PIZZA"" 3. ""PARKING LOT"" 4. ""FISH"" 5. ""CHIMP"" 6. ""A LITTLE CREDIT"" 7. ""WHO YOU ARE"" 8. ""BEING DIFFERENT""",
jjnj0229,A cigarette is tested with a fake puff to determine how much smoke is produced.,tobacco; cigarette; smoke;,Cigarette puff test,00:00:50
jjxb0079,Will Smith and Joey lawrence perform an anti smoking campaign.,tobacco; cigarette; decisions; just say no;,"PR 169 RIGHT DECISIONS, RIGHT NOW WILL SMITH 10:27 JOEY LAWRENCE 4:00  ROGERS & COWAN, INC.",00:15:01
jkhb0039,NBC news report on RJ Reynolds employees going to Washington to protest the cigarette taxes. The employees are against the taxes because it affects their jobs.,tobacco; cigarette; jobs; taxes,EMPLOYEE WASHINGTON TRIP WITH TOM GRISCOM ,00:16:03
jkxb0079,Safety video on the distribution of cigarettes.,tobacco; cigarette; safety; protocol;, JAYS PROGRAM ,00:07:58
jmhb0039,RJ Reynolds hosts a panel to discuss their new smokeless cigarettes.,tobacco; cigarette; health; effects;,RJ Reynolds smokeless cigarette Q and A,00:31:46
jmmc0083,News report on how consumers choose their brand of cigarette and if they will ever change brands.,tobacco; cigarette;profit; sales; retail outlet; business outlet; marketing; cigarette brands;,CONVENIENCE STORE INSIGHTS CIGARETTE,00:15:55
jmxb0079,Winston cigarettes No Bull ad campaign.,tobacco; cigarette; quality;,Winston cigarettes ad ,00:07:36
jngp0190,CBS news report on the effects of smoking on normal people.,tobacco; cigarette; health;,CBS news story on smoking,00:01:59
jnhb0039,Smoking promoters are distributing cigarette samples and are being given to minors. ,tobacco; cigarette; youth; distribute;,News report on smoking distribution,00:04:20
jnwv0183,error code 224003,tobacco; cigarette;,REUTERS CORPORATE TV PHILIP MORRIS EVENT MARKETING GROUP,
jpgl0191,Cigarette companies will have to post nicotine content in the cigarettes when they are on the shelf.,tobacco; cigarette; nicotine; addiction; regulation;,New smoking regulations,00:00:30
jphb0039,Winston cigarette sale ads in Spanish.,tobacco; cigarette; relax;,Winston Spanish commercials,00:20:12
jqgl0191,News report on the new low tar cigarettes. Tar is what gives the cigarette their flavor and the new low tar has an artificial flavor.,tobacco; cigarette; tar; flavor;,News report on low tar cigarettes,00:03:45
jqgp0190,NBC news clip on the amount of cigarettes a daily smoker will consume in a year.,tobacco; cigarette; addiction;  ,Video NBC Smoking and Health Clip - Conclusion,00:01:41
jrcf0191,Advertisement for newport cigarettes.,tobacco; cigarette; fresh;,NEWPORT cigarette ad,00:01:02
jrfp0190,News report on the legitamacy of government smoking tests and actual smokers.,tobacco; cigarette; tar;,ABC4 news report on new tar,00:00:27
jrhb0039,Salem cigarettes gives out free samples for people to try.,tobacco; cigarette; marketing; flavor;,FUSION 5 SALEM EXPERIENTIAL MARKETING. ,00:03:52
jrmm0006,Deaf people practice what to do if they catch on fire.,tobacco; cigarette; fire; special populations; public awareness; ,"Fire Safety for the Hearing Impaired: ""Stop, Drop, And Roll""",00:11:23
jtgb0039,Celeberties endorse camel cigarettes.,tobacco; cigarette; flavor; taste; quality;,R.J. REYNOLDS TOBACCO COMPANY CAMEL CIGARETTE COMMERCIAL,00:26:24
jtgp0190,Cullman believes that RJ Reynolds can find a less harmful solution to smoking.,tobacco; cigarette; ,Video Face the Nation - Interview with Mr. Cullman,00:00:11
jtjh0182,error code 224003,tobacco; cigarette;,"MILTON ROY COMPANY ""SUPER CRITICAL FLUID SYSTEM""",
jtxw0178,Report on mass marketing of cigarettes and the barriers that cigarette companies face.,tobacco; cigarette; sales; profit; ,Cigarette sales report,00:15:21
jxgb0191,Television ad for Marlboro cigarettes,tobacco; cigarette; ad;,Marlboro cigarettes ad,00:00:50
jxvv0231,Teenagers go in court to give their point of view on teen juul users.,tobacco; cigarette; hearing; advertising; nicotine; e-cigarette; vaping;,Examining Juul's Role in the Youth Nicotine Epidemic: Part 1,02:42:27
jygl0191,Cullman believes that RJ Reynolds cigarettes are not hazardous.,tobacco; cigarette; health;,Face the Nation-We don't accept that,00:00:11
jyhb0039,Dr. Robinson disregards the surgeon general's report on smoking. He believes that nicotine shouldn't be compared to caffeine and that smoking is safe.,tobacco; cigarette; health; nicotine;,INTERVIEW DR. ROBINSON TAPE,00:31:06
jywh0182,error code 224003,tobacco; cigarette; ,AVID OUTPUT,
jzdk0146,Advertisement for First Alert Smoke detectors.,tobacco; cigarette; smoke; ad;,AIRCHECK CBS EVENING NEWS,00:30:39
jzgb0039,Report on the regulation of cigarettes because of nicotine. Nicotine is considered to be a drug.,tobacco; cigarette; nicotine; trial;,NIGHTLINE - TOBACCO EXECS,00:21:40
jzhh0257,Deposition of Todd Dean in RE: National Prescription Opiate Litigation; in 3 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of Todd E Dean, Specialty Pharmaceuticals Manager (Covidien)",1:32:41
jzwb0044,Benson and Hedges cigarettes gives out cigarettes at concerts. 100 nights at different concerts giving out coupons and benefits to smoke.,tobacco; cigarette; advertisement; promotion;,GMR MARKETING BENSON & HEDGES 100 NIGHTS ,00:08:01
kfhb0039,Parents discuss when and where they should be smoking.,tobacco; cigarette; youth; second hand smoke;,C PROJECT HEALTH COMMENTS ,00:05:48
kfjw0178,Community panel discusses how someone becomes addicted to smoking. They smoke one cigarette which is usually given out for free and then they are hooked.,tobacco; cigarette; addiction; nicotine;,DOWN TOBACCO ROAD,00:54:04
kfwm0256,Clip from a focus group / interview - poor quality video,opioids; sales and marketing; focus group,SPK DECK- Graphs- don't make me work,0:00:27
kfxh0257,Deposition of George Pate in Staubus et al v Purdue Pharma LP et al; in 3 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of George Pate, Covidien Sales Representative for the Tri-Cities area",0:58:19
kgfk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DR. JACK PETERSON/INDOOR AIR QUALITY/URBAN INSIGHTS WAVE-TV/LOUISVILLE  9:30 AM.,00:10:35
kghb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PR 233 CAMEL NEWS CAST ""DEATH OF OLD JOE""-2 VERSIONS - FOCUS GROUP 01-13-95 (950113) DUB 10-29-96 (961029). RUNNING TIME 2:58.; PR 233 CAMEL NEWS CAST ""DEATH OF OLD JOE""-2 VERSIONS -FOCUS GROUP 01-13-95 (950113) DUB 10-29-96 (961029). RUNNING TIME 4:28.",
kgxh0257,Deposition of Michael Wessler in RE: National Prescription Opiate Litigation; in 3 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of Michael Wessler, Product Director for Marketing",1:01:20
khdc0072,Footage of various Philip Morris sponsored auto racing teams.,tobacco; cigarette; sponsor; racing; sport,FedEx Championship Series Championship Auto Racing Team Video News Release; Marlboro Team Penske 2000 Season Highlight Clips [Part 1] (2000),0:28:48
khgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 610000, 620000 REEL NUMBER 7",
khkv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PHILIP MORRIS YOUTH SMOKING PREVENTION 1. MY REASONS 2. BROTHERS 3. FOLLOW THE LEADER SPAN. W/ ENG. 4. TEN O'CLOCK 5. MOM TALKS 6. FIRST DATE SPAN. W/ ENG.,
khnf0064,,tobacco; cigarette;tobacco sales; advertising; retail outlet; smoker behavior;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PROFITOLOGY,
khwm0256,Clip from PCP interview after presentation on Nucynta,opioids; oxycodone; Nucynta; sales and marketing;,Dallas Close,00:00:24
kjhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJR NEW CIGARETTE PREMIER CNN - SEPTEMBER 30, 1988 (880930) 8:00 PM- 3:30. TODAY (NBC) - OCTOBER 3, 1988 (881003) (INTERVIEW WITH KAMPE). TIME 0:08:58.",
kjnj0229,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CIG11 INSERTED FOR2NDPUFF.WMV.,
kjpg0001,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PHILIP MORRIS FIGHT AGAINST HUNGER,
kjxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 168 SUPPORT THE LAW NO JAYCEES IDENTIFICATION WITH RJR WRITE ON LOGO,
kkhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,WINSTON SELECT LIGHTS - SALES VIDEO 6-1-93 (930601) LENGTH: 11:05. (RUNNING TIME 0:11:27).,
kkxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 184 JAYS PROGRAM VERS. 3,
kmhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"AUGUST 4, 1992 (19920804). RUNNING TIME 0:04:18.",
kngp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Video ABC News Story, TI Statement, 1/10/1972",
knhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,IN-STORE SIGN. BANNER. SAMPLING. AUDIENCE. RUNNING TIME 0:18:40.,
knpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,C PROJECT BRAZEN BARBARA SHOW LENGTH 13:35 REVISED VERSION,
knpm0006,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,House Agricultural Hearings,
kpgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DON'T BUTT IN,
kphb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ECLIPSE A WHOLE NEW WORLD FOR SMOKERS. RUNNING TIME 00:13:13.,
kqgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,SAFER SMOKE,
kqhb0039,Deposition of Patricia Ittermann in the County of San Diego People of the State of California vs. R.J. Reynolds Tobacco Company,tobacco; cigarette; deposition,"IN THE SUPERIOR COURT OF THE STATE OF CALIFORNIA IN AND FOR THE COUNTY  OF SAN DIEGO. PEOPLE OF THE STATE OF CALIFORNIA, EX RE. BILL LOCKYER,  PLAINTIFF, VS. R.J. REYNOLDS TOBACCO COMPANY, DEFENDANT. DEPOSITION OF  PATRICIA ITTERMANN, VOLUME III",0:29:28
krdv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"CALLE 8 ""990000""",
krfp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Researchers say lights not safer, (VIDEO) CBS News",
krgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Clip - Do you Inhale,
ksgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,No Title,
ksgv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PERCEPTION ANALYZER TESTING FEDERAL LAWSUIT ADVERTISING DEVELOPMENT 990607 - 990610,
ksnh0257,,<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Blueprint to a Billion : External essentials, Marquee customers sell, Re-invest in new products",
ktgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R.J. REYNOLDS TOBACCO COMPANY MANAGERS' MEETING APRIL 9, 1991 (910409). RUNNING TIME 0:41:03.",
ktgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Face the Nation - Interview with Mr. Cullman,
kxgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 690000, 700000 REEL NUMBER 13",
kxvv0231,,tobacco; cigarette; hearing; advertising; nicotine; e-cigarette; vaping; Congress; youth access; addiction; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Examining Juul's Role in the Youth Nicotine Epidemic: Part 2,
kygl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,LP_2856 - Heimann01.mpg,
kyhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"DAY ONE"" INTERVIEW DR. DEBETHIZY & DR. ROBINSON TAPE 2 OF 3 TIME CODE WINDOW BURN DUBBED JUNE 26, 1995 (19950626). RUNNING TIME 0:29:17.",
kywv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,VISNEWS VIRGINIA SLIMS 900000 WOMEN'S OPINION POLL,
kzgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY MANAGEMENT MEETING NOVEMBER 17, 1993 (931117) HIGHLIGHTS LENGTH 59.00 MIN.",
kzhh0257,Deposition of Karen Degen in RE: National Prescription Opiate Litigation; in 4 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Karen Degen, Senior Hospital District Sales Manager",1:06:07
kzwb0044,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PARLIAMENT PARTY ZONE EAST COAST RECAP 940000 TRT: 5:49,
lfhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY RALEIGH DISCOVERY GROUP TRAINING VIDEO AVR 2 2ND ROUGH CUT JULY 7, 1995 (950707) LENGTH 38:40 (RUNNING TIME 39:01).",
lfwm0256,Clip of physician interview discussing recall of details of Nucynta ER presentation,opioids; Nucynta; oxycodone; physician interview; sales and marketing,Unaided Recall-(f) PCP Dallas-BLUR [PCP Interview],0:03:51
lfxh0257,Deposition of Lynn Phillips in RE: National Prescription Opiate Litigation; in 2 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of Lynn Phillips Kipler, Manager of Media Relations",1:20:23
lgfk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,RICHARD WAGNER URBAN INSIGHT WAVE-TV/LOUISVILLE,
lghb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 243 WINSTON NATURAL MOCK NEWS VNR 06-09-95 (950609) LENGTH 2:33 DUB 10-29-96 (961029). RUNNING TIME 3:31.,
lgwm0256,Interview with PCP regarding their recall of sales presentation details around Nucynta ER,opioids; sales and marketing; oxycodone; Nucynta; coupon program; chronic pain,Unaided Recall-(f) PCP Dallas,0:03:51
lgxh0257,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of Ron Wickline, Vice President for Sales",0:30:57
lhgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 610000, 620000 REEL NUMBER 7",
lhhh0100,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL TELEVISION COMMERCIALS ON VIDEOTAPE. CAMEL CIGARETTE 16 MM COMMERCIAL TRANSFERS. REEL # 5. 11/17/94 (941117).,
lhnf0064,,tobacco; cigarette;retail outlet; sales; smoker behavior; marketing; cigarette brands;;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RETURN TO THE POS ZONE - OUTSTANDING PREMIUM BRANDS"" PHILIP MORRIS USA MERIT VIRGINIA SLIMS PARLIAMENT",
lhnl0094,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 214 HIGHLIGHTS '94 (940000) 09-29-94 (940929) DUB 10-28-96 (961028),
lhwm0256,Clip of interview with physician regarding Nucynta ER,opioids; sales and marketing; chronic pain,Ft Laud Close [PCP Interview],0:00:23
lhyd0111,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,SWITCH SELLING MODELS,
ljhv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,FATHER KNOWS BEST,
ljhw0220,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"VIDEO WORKS REAL PRODUCTIONS ""POS ZONE"" FINAL SEQUENCE",
ljnj0229,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CIG06 2ND PUFF PLUNGER.,
ljxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PR 170 RIGHT DECISIONS, RIGHT NOW WILL SMITH 10:47 JOEY LAWRENCE 4:00  ROGERS & COWAN, INC.",
lkxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 186 JAYS PROGRAM VERS. 2 SUPPORT THE LAW.,
lldb0018,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PFI & BLANK,
lmhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R. J. REYNOLDS TOBACCO ""PACK EXCHANGE TRAINING"" PROMOTIONAL MARKETING, INC. RUNNING TIME 0:28:38.",
lmpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 142 TAC JOHNSTON BUS TRIP,
lmxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,WINSTON CUP LIKE YOU'VE NEVER SEEN IT BEFORE.,
